SIDO_NM,VISIT_AREA_NM,VISIT_AREA_TYPE_CD
제주특별자치도,강정중국집,11
제주특별자치도,블루그라스,11
제주특별자치도,CU 제주서부중앙점,10
제주특별자치도,굿모닝마트,10
NaN,울릉나리동너와집,2
제주특별자치도,세븐일레븐 제주한림로점,4
제주특별자치도,나이브,4
제주특별자치도,제주타요렌터카,10
제주특별자치도,함덕비치스테이제주,24
제주특별자치도,아일랜드조이,3
제주특별자치도,전주상회,4
제주특별자치도,대경엘리시아,24
NaN,여자친구지,22
제주특별자치도,고래성,11
제주특별자치도,사랑담은해물,11
제주특별자치도,제주키즈독채펜션아이랑,24
제주특별자치도,제주거울미로 이상한나라의 앨리스,3
제주특별자치도,어락게스트하우스,24
제주특별자치도,중문그때그집,11
NaN,두모몽돌 해수욕장,1
광명시,국수나무 광명철산점,11
제주특별자치도,제주드림렌트카,10
인천광역시,옹진농협하나로마트 덕적점,10
제주특별자치도,레몬비 위미점,10
제주특별자치도,삐끄니끄,11
제주특별자치도,한라산도야지 세화점,11
제주특별자치도,바당고띠,24
제주특별자치도,씨에스호텔앤리조트,2
제주특별자치도,요우르,11
제주특별자치도,꺼멍목장,11
NaN,선창방파제,13
제주특별자치도,노조미,11
제주특별자치도,우리네보쌈,11
제주특별자치도,펠리체펜션,24
NaN,북촌환해장성,1
인천광역시,큐티펜션,24
제주특별자치도,한라생태숲,1
제주특별자치도,돈내코계곡,1
인천광역시,고래해물칼국수,11
제주특별자치도,낮갈치밤돼지,11
NaN,제주 서해안로,7
제주특별자치도,김녕농협하나로마트,10
NaN,이자카야 안주,11
인천광역시,파라다이스시티 고객주차장,9
제주특별자치도,카페공작소,11
제주특별자치도,산방산초밥,11
제주특별자치도,쌈총사횟집 성산점,11
제주특별자치도,다인오세아노호텔 루프탑ARA,5
제주특별자치도,오우야 에스프레소바 모슬포점,11
NaN,팜파스 관광지,12
제주특별자치도,엉또정,11
대전광역시,떡반집 은행점,11
제주특별자치도,제주신화월드 신화빌라스5단지,24
NaN,아뮤제,11
담양군,한상근대통밥집,12
NaN,댈문도 인 김녕,11
NaN,신촌리 버스정류장,9
제주특별자치도,세리월드,5
NaN,별해로,1
제주특별자치도,범뮤다,11
NaN,SRT,21
제주특별자치도,백년가야밀면,11
제주특별자치도,태광식당,11
제주특별자치도,북스토어 아베끄,10
인천광역시,그랜드하얏트인천,24
제주특별자치도,용팔이막창 인제점,11
서울특별시,용문빌라,21
NaN,고복식당,11
제주특별자치도,가는길에공방,4
제주특별자치도,취향의섬 북앤띵즈,10
제주특별자치도,브릭216,24
제주특별자치도,드르쿰다 in성산,13
NaN,외돌개 일원,2
제주특별자치도,플레이인더박스 제주,4
NaN,거슨세미오름,1
인천광역시,범호고향밥상,11
제주특별자치도,어반정글 부얀트무드,11
울릉군,울릉도일등펜션,24
제주특별자치도,산토,10
제주특별자치도,금능제면소,11
인천광역시,용흥궁,2
대구광역시,컴포즈커피 대구동성로점,11
NaN,한아름상회,10
제주특별자치도,미띠뽀티하우스,11
제주특별자치도,제주생생농수산,10
제주특별자치도,타라타전동킥보드,5
인천광역시,마시안갯벌체험장,13
제주특별자치도,옛날순대,11
제주특별자치도,오로라호텔,24
부안군,해피트리펜션&호텔 고사포펜션,24
NaN,비양도망대,1
인천광역시,한옥관광안내소,13
제주특별자치도,워시테리아 올레시장점,10
NaN,옥화마을,7
남해군,여행스케치펜션,24
NaN,유드림식자재마트,10
제주특별자치도,어멍횟집,11
NaN,오설록티뮤지엄 주차장,3
NaN,제주카페 스르륵,11
통영시,원조통영돼지국밥,11
인천광역시,동아아파트,21
인천광역시,옹암파라다이스,24
제주특별자치도,르바게트,11
제주특별자치도,신우성흑돼지,11
제주특별자치도,한수풀도서관,3
제주특별자치도,말로나카페,11
제주특별자치도,꼬란,11
제주특별자치도,바로족발보쌈,11
NaN,황우지해안,1
NaN,예송리해수욕장,1
천안시,호텔 감,24
제주특별자치도,달이머물다 게스트하우스,24
제주특별자치도,어리목휴게소,1
NaN,영락리 방파제,1
제주특별자치도,잘도식당,11
NaN,신화월드 리조트 앞,12
제주특별자치도,중문올레펜션,24
제주특별자치도,김서방재첩해장국,11
NaN,구읍뱃터 선착장,9
인천광역시,로만티카 애견펜션,24
제주특별자치도,신촌2548,24
NaN,수두리보말칼국수,11
남해군,어쩌다남해,11
제주특별자치도,춘미향식당,11
제주특별자치도,왓츠유어플레이버,11
제주특별자치도,제주한잔세화,4
NaN,이장님댁 식사 (상호명 없음),11
NaN,제주별미곳간,11
제주특별자치도,테리베리스,4
NaN,죽방멸치판매장,4
NaN,투썸플레이스 제주 용두암점,11
영광군,도동휴먼시아아파트,21
제주특별자치도,웅담식당,11
전주시,사계절칡냉면 본점,11
통영시,대송방파제,5
제주특별자치도,파인더웨이브,5
NaN,남원포구식당,11
제주특별자치도,코소롱,11
여수시,호텔프로방스,24
NaN,한동리 해변,5
제주특별자치도,제주기장횟집,11
제주특별자치도,좀녀마을뚝배기,11
NaN,섭지방파제,7
제주특별자치도,용두골,11
여수시,낭만도시카페,11
거제시,거제 옥포대첩기념공원 승전기념비,1
제주특별자치도,삼다버거,11
제주특별자치도,탑텐 제주연삼점,4
NaN,백록담,1
제주특별자치도,고돔,11
NaN,목과방파제,1
제주특별자치도,씨오르리조트,24
제주특별자치도,조천농협하나로마트 신촌점,10
제주특별자치도,하도리오길잘했어,24
제주특별자치도,서문공설시장,4
인천광역시,강화도,1
제주특별자치도,동백빌리지,22
제주특별자치도,해물나무 제주한림점,11
NaN,공작흑돼지,11
NaN,올레농수산,11
NaN,자매국수,11
인천광역시,만복정,11
인천광역시,미애네바다속칼국수 2호점,11
NaN,청림맛집,11
제주특별자치도,리볼버,11
제주특별자치도,제주가좋아서,24
제주특별자치도,다올정,11
NaN,빛나는산호섬,10
NaN,"천제교, 별내린전망대",7
제주특별자치도,청목더웰연동,22
제주특별자치도,반핸,10
제주특별자치도,빌라노이제주,24
제주특별자치도,살레안국수,11
제주특별자치도,고기장,10
제주특별자치도,에이바우트커피 봉개점,11
제주특별자치도,펜션연리,24
제주특별자치도,마초면탁해안,11
제주특별자치도,휘도명가,11
NaN,히든클리프호텔 레스토랑,11
울릉군,열린모텔,24
제주특별자치도,로치아 커피로스터스,11
남해군,아난티남해 모비딕 룸서비스,11
제주특별자치도,롯데리아 제주외도DT점,11
NaN,덕성상회,10
남해군,남해찜나라,11
제주특별자치도,애플호텔,24
제주특별자치도,칠돈가 제주공항직영점,11
제주특별자치도,VT 하가 이스케이프,24
제주특별자치도,NH농협은행 제주시지부,12
제주특별자치도,스쿠피케이크,11
제주특별자치도,호미가,11
제주특별자치도,JDC제주첨단리슈빌아파트,22
NaN,아름들이빌라,22
NaN,울릉도사동해수풀장,5
제주특별자치도,블루베이,10
NaN,우도정원,6
제주특별자치도,Breezy Studio,24
NaN,제주특별자치도 제주시 구좌읍 해맞이해안로 2080,11
거제시,구조라해수욕장,1
제주특별자치도,표선1번회센타,11
제주특별자치도,신토불이식당,11
제주특별자치도,앨리스의그림호텔,24
부산광역시,협진태양아파트,22
인천광역시,무의도 국립자연휴양림,1
제주특별자치도,별미해장국,11
제주특별자치도,서귀포365일의원,12
NaN,족은노꼬메오름,7
제주특별자치도,카페훤,11
제주특별자치도,젠틀리하우스,24
제주특별자치도,플레이커피랩,11
제주특별자치도,서귀포농협하나로마트 천지간이점,10
인천광역시,그랜드하얏트인천 웨스트타워 수영장,6
제주특별자치도,싱싱식당 서귀포1호점,11
대구광역시,국일생갈비,11
제주특별자치도,통나무파크,24
NaN,글로스터호텔,24
화성시,병점역효성해링턴플레이스아파트,21
제주특별자치도,제주세호해장국 연동직영점,11
제주특별자치도,한림일품,11
NaN,국립소록도병원 소록도중앙공원,1
제주특별자치도,한라산그린포크 외도점,11
제주특별자치도,정직한돈 협재직영점,11
NaN,기사식당,11
제주특별자치도,저지돌담민박,24
제주특별자치도,박여사네,11
제주특별자치도,도새기샤브마을,7
제주특별자치도,수희식당,11
NaN,슈니츠,11
제주특별자치도,밀리우,11
제주특별자치도,제동해피죤오피스텔,21
NaN,김북순큰남비집연동1호점,11
제주특별자치도,옐로우돕,11
제주특별자치도,피크엔드,24
제주특별자치도,코쿤호텔 애월,24
제주특별자치도,연리지가든,11
NaN,위즈덤하우스,24
진도군,그릴하우스,11
제주특별자치도,벵디,11
제주특별자치도,간드락게스트하우스,24
NaN,제주 오케이모텔,24
NaN,송당당오름,7
제주특별자치도,하늬달,11
NaN,월곶진,2
제주특별자치도,카페원웨이,11
홍성군,바담채,24
제주특별자치도,홍회장보말칼국수,11
서울특별시,극동하이빌,21
제주특별자치도,봉수아피자 모슬포점,11
제주특별자치도,윈썸제주,13
남해군,"금산산장, 금산 보리암",1
거제시,외도널서리,11
제주특별자치도,띠띠빵빵,11
제주특별자치도,다인오세아노호텔,24
제주특별자치도,영웅식당,11
제주특별자치도,우굼,11
제주특별자치도,치즈발전소,11
NaN,삐꼴라상점,10
제주특별자치도,퍼스트짐 신서귀포점,5
거제시,목재문화체험장,13
제주특별자치도,스타빌,24
NaN,은별농원 거리 판매소,4
제주특별자치도,탐라주유소,10
제주특별자치도,한스K55흑돼지장작구이,11
제주특별자치도,착한제주고등어,11
제주특별자치도,제주본토박이감자탕,11
아산시,맥도날드 충남아산DT점,11
제주특별자치도,램앤블랙 (구.램하우스),11
수원시,화서역현대벽산아파트,22
제주특별자치도,안거리밖거리,11
서울특별시,서울 성동구 금호로 107,21
제주특별자치도,비자림국수집,11
제주특별자치도,퍼시픽리솜 마린스테이지,5
제주특별자치도,리치망고 애월본점,11
제주특별자치도,카페멜록,11
제주특별자치도,가회식당,11
NaN,마보기,1
제주특별자치도,콤포스텔라 별들의들판,24
제주특별자치도,커피스케치,11
NaN,외도축구장 2구장,12
제주특별자치도,세븐일레븐 제주조천점,10
제주특별자치도,레이어스 베이크하우스,11
제주특별자치도,문화통닭,11
제주특별자치도,큰돈가 중문점,11
제주특별자치도,레지던스이타스3,22
제주특별자치도,위드시티호텔,24
거제시,버터앤컵,11
제주특별자치도,카페베트로,13
제주특별자치도,커피파인더,11
진도군,신비의짬뽕포차,11
제주특별자치도,아마빌레펜션,24
거제시,몽돌해수욕장 주변 리조트산책로,7
제주특별자치도,스모프치킨 고산점,11
NaN,감산주유소,10
제주특별자치도,르메인호텔 서귀포,24
NaN,서부두명품횟집거리,4
제주특별자치도,서귀포시청 제1청사,8
사천시,돈소라 흑돼지참소라찜,11
제주특별자치도,덕성원 중문점,11
NaN,영주산,1
제주특별자치도,핏앤메디필라테스,12
제주특별자치도,도깨비게스트하우스,24
NaN,"도로록, 빽다방 제주함덕점",11
제주특별자치도,몽상드애월,11
제주특별자치도,낮잠나무,10
NaN,청산도슬로길 9코스(단풍길),7
제주특별자치도,블랑게스트하우스,24
제주특별자치도,소풍이야기펜션,24
제주특별자치도,9커피,11
제주특별자치도,금악성당,2
제주특별자치도,미리로,11
제주특별자치도,화수목야키토리,11
제주특별자치도,베이글림림,11
제주특별자치도,바다는김녕,11
인천광역시,중구농협하나로마트 용유점,10
제주특별자치도,신해조식당,11
제주특별자치도,호루의한끼,11
거제시,삼성호텔 거제,24
제주특별자치도,두끼떡볶이 제주시청점,11
제주특별자치도,보배책방,10
제주특별자치도,자연인,24
제주특별자치도,장모님밥상,11
제주특별자치도,마노아,11
제주특별자치도,노형슈퍼,3
제주특별자치도,면형의집,2
NaN,숲애 에코랜드 교래리,11
제주특별자치도,자키커피,11
제주특별자치도,에브리바디빈티지 본점,10
NaN,고산온,24
제주특별자치도,빈티지어게인,10
제주특별자치도,서작가초밥집,11
